name,stationID,evaNr,rl100Code,lat,lon
München-Solln,4269,,,48.079921,11.526954
München-Trudering,4270,,,48.126066,11.663375
München-Untermenzing,2512,,,48.177673,11.472792
München-Westkreuz,4271,,,48.149026,11.44394
Münchsmünster,4273,,,48.7586926,11.6884393
Münchweiler (Alsenz),7963,,,49.550606,7.887939
Münchweiler (Rodalb),4274,,,49.221355,7.700417
Münnerstadt,4277,,,50.250078,10.188634
Münster (Westf) Hbf,4280,,,51.956566,7.635715
Münster (b Dieburg),4278,,,49.923514,8.85371715
Münster Zentrum Nord,7655,,,51.98432,7.63847
Münster-Albachten,39,,,51.914576,7.528197
Münster-Amelsbüren,135,,,51.883662,7.598897
Münster-Hiltrup,2771,,,51.904755,7.654281
Münster-Häger,4546,,,52.022062,7.562341
Münster-Mecklenbeck,7813,,,51.924006,7.579568
Münster-Roxel,8247,,,51.946411,7.526126
Münster-Sarmsheim,4281,,,49.947388,7.898033
Münster-Sprakel,5928,,,52.041513,7.619982
Mürlenbach,4283,,,50.148782,6.601548
Müssen,4289,,,53.499464,10.561128
Nabburg,4290,,,49.447167,12.180701
Nachterstedt-Hoym,4292,,,51.802908,11.333025
Nackenheim,4293,,,49.919106,8.341885
Nagold,4295,,,48.5552862,8.72781962
Nagold Stadtmitte,8027,,,48.551275,8.728502
Nagold-Iselshausen,7947,,,48.5315327,8.72596085
Nagold-Steinberg,8157,,,48.5419942,8.73271734
Naila,4296,,,50.329636,11.7122
Namborn,4297,,,49.523922,7.146277
Namedy,4298,,,50.457146,7.361768
Narsdorf,4300,,,51.009141,12.713023
Nassau (Erzgeb),4301,,,50.769601,13.485766
Nassau (Lahn),4302,,,50.31148,7.800691
Nassenbeuren,4303,,,48.078066,10.503797
Nassenheide,4304,,,52.816919,13.239198
Natrup-Hagen,4305,,,52.209849,7.910752
Nauen,4306,,,52.612696,12.885559
Nauendorf (Saalkr),4307,,,51.6088327,11.884262
Nauheim (b Groß Gerau),4308,,,49.942137,8.449929
Naumburg (Saale) Hbf,4309,,,51.163071,11.796984
Naunhof,4311,,,51.277086,12.594242
Nebra,4313,,,51.28344,11.570126
Nechlin,4314,,,53.440927,13.90288
Neckarbischofsheim Nord,8166,,,49.307098,8.942274
Neckarburken,4315,,,49.3782046,9.16323602
Neckargemünd,4317,,,49.393678,8.788425
Neckargemünd Altstadt,8053,,,49.392391,8.802954
Neckargerach,4318,,,49.397906,9.074704
Neckarhausen bei Neckarsteinach,4319,,,49.416954,8.879703
Neckarsteinach,4321,,,49.404909,8.841429
Neckarsulm,4322,,,49.1889999,9.21978772
Neckarsulm Mitte,8271,,,49.1930772,9.22271669
Neckarsulm Nord,8270,,,49.202096,9.228679
Neckarzimmern,4323,,,49.3168967,9.13701474
Neef,4326,,,50.091053,7.139418
Neetzendorf,4327,,,53.163784,10.760576
Neetzka,4328,,,53.533518,13.500838
Nehren,4330,,,48.423954,9.06688
Neidenfels,7875,,,49.386201,8.045236
Neidenstein,8164,,,49.320237,8.890152
Neinstedt,4333,,,51.752368,11.084893
Nellmersbach,4334,,,48.903368,9.415401
Nemsdorf-Göhrendorf,4335,,,51.3577735,11.6606462
Nendingen (b Tuttlingen),4336,,,48.0094253,8.85390759
Nennhausen,4337,,,52.59991,12.50279
Nennig,4338,,,49.538738,6.375851
Nersingen,4341,,,48.430141,10.118003
Nesselwang,4344,,,47.623944,10.504419
Nettelnburg,4345,,,53.487888,10.181408
Nettersheim,4346,,,50.4906477,6.62954092
Netzeband,4348,,,52.995556,12.628103
Netzschkau,4349,,,50.611404,12.244275
Neu Isenburg,4351,,,50.053052,8.665609
Neu Wokern,4358,,,53.760033,12.500916
Neu Wulmstorf,4359,,,53.473046,9.788432
Neu-Edingen/Friedrichsfeld,3927,,,49.44867,8.580125
Neu-Ulm,4357,,,48.393493,10.0057661
Neubiberg,4362,,,48.075847,11.660222
Neubrandenburg,4363,,,53.561831,13.261465
Neubrücke (Nahe),4364,,,49.606066,7.172701
Neubukow,4365,,,54.030779,11.677763
Neuburg (Donau),4366,,,48.727218,11.17837
Neuburg (Kammel),4367,,,48.3028543,10.3656405
Neuburg (Rhein),7189,,,48.992129,8.238217
Neubäu,4360,,,49.239861,12.436474
Neudenau,4370,,,49.2885576,9.27206397
Neudietendorf,4372,,,50.913898,10.909685
Neue Schenke,4375,,,50.875388,11.63763
Neuenburg (Baden),7156,,,47.811483,7.562756
Neuendettelsau,4378,,,49.282675,10.782372
Neuenhagen (b Berlin),4382,,,52.520758,13.700421
Neuenkirchen (Oldb),4383,,,52.508434,8.059574
Neuenmarkt-Wirsberg,4384,,,50.093676,11.581061
Neuenrade,4385,,,51.284773,7.79439
Neuenstein,4387,,,49.2061343,9.58391905
Neufahrn (Niederbay),4390,,,48.729884,12.19046
Neufahrn (b Freising),4389,,,48.321636,11.661261
Neugersdorf,4394,,,50.986636,14.611635
Neugilching,4395,,,48.098966,11.288666
Neuhaus (Pegnitz),4396,,,49.626653,11.551709
Neuhaus-Igelshieb,7160,,,50.501051,11.146107
Neuhausen,4397,,,51.68703,14.41266
Neuhausen Bad Bf,4399,,,47.682615,8.612186
Neuhof (Kr Fulda),4400,,,50.4543414,9.62032199
Neuhof (b Zossen),4401,,,52.139674,13.479582
Neukieritzsch,4403,,,51.150774,12.412836
Neukirch (Lausitz) Ost,4404,,,51.09075,14.322047
Neukirch (Lausitz) West,4405,,,51.0842979,14.2706555
Neukirchen (b Sulzb),4406,,,49.524326,11.61954
Neukirchen-Wyhra,4410,,,51.087846,12.533536
Neukloster (Kr Stade),4411,,,53.481257,9.639721
Neulußheim,4414,,,49.292199,8.530075
Neumark (Sachs),4415,,,50.660171,12.352828
Neumarkt (Oberpf),4416,,,49.273221,11.456987
Neumühle (Elster),4418,,,50.7021319,12.1698368
Neumünster,4420,,,54.075752,9.979816
Neumünster Stadtwald,8063,,,54.08343,9.962863
Neundorf (Anh),4422,,,51.824698,11.59376
Neunhofen,4423,,,50.724345,11.71444
Neunkirch,4424,,,47.689151,8.495384
Neunkirchen (Kr Siegen),4425,,,50.784701,8.006101
Neunkirchen (Saar) Hbf,4426,,,49.353291,7.176655
Neunkirchen (Saar)-Wellesweiler,4427,,,49.34956,7.226787
Neunkirchen a Sand,4428,,,49.520405,11.32205
Neupetershain,4431,,,51.606324,14.161703
Neuruppin Rheinsberger Tor,4433,,,52.92957,12.810799
Neuruppin West,8013,,,52.926244,12.793888
Neusalza-Spremberg,4434,,,51.034251,14.526247
Neuses (b Kronach),4436,,,50.217153,11.306843
Neusorg,4437,,,49.933844,11.971987
Neuss Allerheiligen,7656,,,51.142466,6.756793
Neuss Am Kaiser,4439,,,51.220352,6.697529
Neuss Hbf,4440,,,51.204351,6.684527
Neuss Rheinparkcenter,4441,,,51.206175,6.717153
Neuss Süd,4442,,,51.185784,6.69029
Neustadt (Aisch) Bahnhof,4443,,,49.576876,10.588032
Neustadt (Aisch) Mitte,8195,,,49.574202,10.609306
Neustadt (Donau),4445,,,48.800185,11.763297
Neustadt (Dosse),4446,,,52.852677,12.450667
Neustadt (Holst),4447,,,54.104002,10.80849
Neustadt (Kr Marburg),4448,,,50.850447,9.120643
Neustadt (Orla),4449,,,50.73479,11.757621
Neustadt (Sachs),4450,,,51.0213848,14.2132455
Neustadt (Schwarzw),4451,,,47.9105425,8.2105583
Neustadt (Waldnaab),4452,,,49.725918,12.168337
Neustadt (Weinstr) Hbf,4454,,,49.349553,8.140757
Neustadt (b Coburg),4444,,,50.332813,11.121391
Neustadt Süd,8199,,,49.341553,8.157061
Neustadt a Rübenberge,4455,,,52.503325,9.455277
Neustadt-Böbig,4453,,,49.354245,8.158313
Neustadt-Glewe,4457,,,53.37764,11.593779
Neustadt-Hohenacker,4458,,,48.859312,9.324715
Neustrelitz Hbf,4460,,,53.359255,13.074603
Neusäß,4435,,,48.394392,10.83352
Neusörnewitz,4438,,,51.147553,13.552767
Neutrebbin,4462,,,52.676327,14.237036
Neuwied,4464,,,50.431466,7.473132
Neuwiedenthal,4465,,,53.473059,9.877434
Neuwirtshaus (Porscheplatz),4467,,,48.8338466,9.15196002
Neuzelle,4468,,,52.098797,14.648866
Nidda,4471,,,50.4112764,8.99919748
Nidderau,2670,,,50.230826,8.880233
Nidderau-Eichen,1497,,,50.255947,8.917491
Nidderau-Windecken,6791,,,50.2250032,8.87567639
Niebüll,4472,,,54.789605,8.834572
Niedaltdorf,4473,,,49.343539,6.594053
Nieder Flörsheim-Dalsheim,4474,,,49.656901,8.204274
Nieder Ohmen,4475,,,50.644967,9.03413326
Nieder Olm,4476,,,49.905529,8.20496
Nieder Wöllstadt,4479,,,50.280297,8.76757264
Niederau,4482,,,51.1760943,13.5604173
Niederbiegen,4483,,,47.830626,9.620958
Niederbobritzsch,4484,,,50.901389,13.440637
Niederbrechen,4485,,,50.359598,8.159856
Niederdollendorf,4488,,,50.695078,7.180977
Niederdorfelden,4490,,,50.193166,8.809034
Niederdresselndorf,4492,,,50.721212,8.136394
Niedererbach,4493,,,50.425075,7.97687
Niederfinow,4494,,,52.830668,13.928948
Niedergörsdorf,4496,,,51.96793,12.978931
Niederhadamar,4497,,,50.43276,8.037069
Niederheimbach,4499,,,50.036013,7.805505
Niederhöchstadt,4500,,,50.154198,8.547237
Niederhövels,4501,,,50.786291,7.788525
Niederjosbach,4502,,,50.149807,8.351017
Niederlahnstein,4503,,,50.31639,7.599503
Niederlehme,4506,,,52.301976,13.652526
Niederlindhart,4507,,,48.762512,12.237846
Niederlinxweiler,4508,,,49.432201,7.160695
Niedermittlau,4510,,,50.178609,9.109264
Niedermohr,4511,,,49.458429,7.471588
Niederndodeleben,4512,,,52.129976,11.502663
Niedernhausen (Taunus),4513,,,50.159697,8.312879
Niederoderwitz,4514,,,50.9523,14.724414
Niederpöllnitz,4516,,,50.76636,11.95708
Niederraunau,4517,,,48.221344,10.374503
Niederroth,4518,,,48.320935,11.390041
Niedersachswerfen,4519,,,51.545067,10.76389
Niederscheld (Dillkr) Süd,4520,,,50.717731,8.3033
Niederschelden,4521,,,50.839248,7.965509
Niederschelden Nord Hp,4522,,,50.844187,7.970657
Niederschlottwitz,4524,,,50.889578,13.810979
Niederschmalkalden,4525,,,50.716724,10.375907
Niederselters,4527,,,50.3325441,8.22998017
Niederspier,4529,,,51.290103,10.848231
Niederstotzingen,4531,,,48.532604,10.23646
Niedertrebra,4533,,,51.064343,11.579246
Niederwalgern,4535,,,50.736598,8.708379
Niederwalluf,4536,,,50.0369005,8.15931201
Niederwartha,4537,,,51.094632,13.605922
Niederweimar,4538,,,50.7567431,8.73381972
Niederwiesa,4539,,,50.862616,13.022852
Niederwillingen,4540,,,50.775457,11.038709
Niederwinden,4541,,,48.1397057,8.02308261
Niederwürschnitz,4542,,,50.718224,12.754106
Niederzeuzheim,4543,,,50.468225,8.039687
Niefern,4544,,,48.9201587,8.76951993
Niemberg,4545,,,51.552062,12.099869
Nienburg (Saale),4547,,,51.837951,11.761533
Nienburg (Weser),4548,,,52.645566,9.217753
Nienhagen (b Halberstadt),4549,,,51.951204,11.170056
Nierstein,4551,,,49.872002,8.34281
Niesky,4552,,,51.298736,14.831897
Nieukerk,4553,,,51.458081,6.375586
Nievenheim,4554,,,51.123717,6.782117
Nievern,4555,,,50.337385,7.681876
Nikolassee,4557,,,52.431807,13.193643
Nistertal-Bad Marienberg,1620,,,50.632114,7.90058
Nittel,4559,,,49.654264,6.440942
Nohen,4563,,,49.639648,7.242085
Nohfelden,7872,,,49.585688,7.139443
Nohra (Weimar),4564,,,50.969222,11.267304
Nohra (Wipper),4565,,,51.443037,10.698478
Nonnenhorn,4567,,,47.575118,9.612676
Norddeich,4569,,,53.621579,7.160824
Norddeich Mole,4570,,,53.624315,7.158806
Norden,4571,,,53.588196,7.218913
Nordendorf,4572,,,48.593434,10.837306
Nordenham,4573,,,53.483811,8.487392
Nordhastedt,4575,,,54.1689695,9.18029755
Nordhausen,4576,,,51.49292,10.789249
Nordhausen-Salza,4577,,,51.515111,10.77314
Nordheim (Württ),4578,,,49.109384,9.148811
Nordholz,4579,,,53.778743,8.62137
Nordstemmen,4581,,,52.1675227,9.79059398
Nordwalde,4582,,,52.077392,7.461641
Norf,4583,,,51.160412,6.731645
Norheim,4584,,,49.808807,7.812291
Norsingen,4585,,,47.9390612,7.72606552
Northeim (Han),4587,,,51.703139,9.986618
Nortorf,4588,,,54.1673271,9.85168934
Nottuln-Appelhülsen,167,,,51.892139,7.426334
Nufringen,4592,,,48.6201317,8.88982505
Nöbdenitz,4561,,,50.878906,12.280657
Nöldnerplatz,4566,,,52.503497,13.484452
Nördlingen,4580,,,48.850841,10.497863
Nörten-Hardenberg,4586,,,51.628184,9.933096
Nünchritz,6014,,,51.302649,13.39197
Nürnberg Hbf,4593,,,49.445616,11.082989
Nürnberg Nordost,4594,,,49.473975,11.106115
Nürnberg Ost,4595,,,49.463811,11.120885
Nürnberg Rothenburger Straße,4596,,,49.4454,11.055338
Nürnberg-Dutzendteich,4598,,,49.43707,11.117378
Nürnberg-Dürrenhof,4597,,,49.448039,11.09753
Nürnberg-Eibach,4599,,,49.409605,11.0477507
Nürnberg-Erlenstegen,4600,,,49.472061,11.137293
Nürnberg-Frankenstadion,4601,,,49.430795,11.130044
Nürnberg-Gleißhammer,4602,,,49.4444576,11.1113539
Nürnberg-Laufamholz,4603,,,49.462948,11.168477
Nürnberg-Mögeldorf,4604,,,49.459213,11.133866
Nürnberg-Ostring,4606,,,49.454129,11.119935
Nürnberg-Rehhof,4607,,,49.462625,11.154754
Nürnberg-Reichelsdorf,4608,,,49.3821144,11.0388565
Nürnberg-Sandreuth,4609,,,49.429585,11.05465
Nürnberg-Schweinau,4610,,,49.434377,11.045403
Nürnberg-Stein,4611,,,49.425552,11.018171
Nürnberg-Steinbühl,2473,,,49.442836,11.0682
Nürtingen,4612,,,48.6280656,9.34280187
Ober Ramstadt,4614,,,49.8320486,8.7437439
Ober-Widdersheim,4616,,,50.4295573,8.93387765
Oberaichen,4617,,,48.705193,9.127335
Oberammergau,4618,,,47.599545,11.057078
Oberasbach,4619,,,49.4162096,10.9632003
Oberau,4620,,,47.559273,11.139272
Oberaudorf,4621,,,47.65279,12.175262
Oberbettingen-Hillesheim,4623,,,50.282929,6.638337
Oberbillig,4624,,,49.710162,6.511634
Oberbimbach,4625,,,50.5770114,9.56423163
Oberboihingen,4626,,,48.6481579,9.36433733
Oberbrechen,4627,,,50.354498,8.187801
Oberdachstetten,4632,,,49.4180788,10.4231179
Oberelchingen,4635,,,48.447573,10.083024
Obererbach,4637,,,50.719911,7.659393
Oberesslingen,4638,,,48.729876,9.327267
Oberferrieden,4639,,,49.331477,11.333429
Obergries,4642,,,47.707537,11.563533
Obergriesbach,4643,,,48.421926,11.07976
Obergrunstedt,4644,,,50.955595,11.270746
Oberhaid,4645,,,49.929468,10.817637
Oberhausen Hbf,4648,,,51.474878,6.851588
Oberhausen-Holten,4649,,,51.534574,6.810455
Oberhausen-Osterfeld Süd,4650,,,51.499889,6.885134
Oberhausen-Sterkrade,4651,,,51.512086,6.843543
Oberholz,4653,,,51.257796,12.506422
Oberkirch,4654,,,48.529031,8.07689
Oberkirch Koehlersiedlung,4655,,,48.524845,8.089437
Oberkochen,4657,,,48.782359,10.107654
Oberkotzau,4658,,,50.266389,11.932204
Oberlahnstein,4659,,,50.299926,7.603964
Oberlauscha,4660,,,50.484953,11.156265
Oberlenningen,4661,,,48.554385,9.470774
Oberlichtenau,4662,,,50.907914,12.959276
Oberlindhart,4663,,,48.755409,12.217908
Oberlinxweiler,4664,,,49.450707,7.151116
Obermohr,4665,,,49.456253,7.501412
Oberndorf (Neckar),4670,,,48.295669,8.575514
Obernhof (Lahn),4673,,,50.3159438,7.85300374
Oberoderwitz,4675,,,50.9664274,14.7084644
Oberoderwitz Oberdorf,4676,,,50.973831,14.678718
Oberottmarshausen,4679,,,48.235868,10.851834
Oberrohn,4685,,,50.849861,10.214108
Oberrothenbach,4686,,,50.763883,12.475776
Oberröblingen (Helme),4683,,,51.441136,11.297069
Oberschefflenz,4687,,,49.416925,9.27885
Oberschleißheim,4688,,,48.257226,11.55783
Oberschlottwitz,4689,,,50.87055,13.814493
Obersdorf,4690,,,52.536966,14.167862
Obersinn,4691,,,50.209019,9.617798
Oberspree,4692,,,52.452466,13.538209
Oberstaufen,4693,,,47.554206,10.025285
Oberstdorf,4694,,,47.411032,10.278097
Obertraubling,4699,,,48.967537,12.169996
Obertshausen (Kr Offenbach),4700,,,50.072226,8.853417
Oberursel (Taunus),4702,,,50.199423,8.589409
Oberursel-Stierstadt,7969,,,50.185688,8.584694
Oberursel-Weißkirchen/Steinbach,6641,,,50.173246,8.586918
Obervogelgesang (Kr Pirna),4705,,,50.949797,13.989919
Oberweimar,4706,,,50.9659342,11.3548744
Oberwerrn,4709,,,50.070342,10.153804
Oberwesel,4711,,,50.10446,7.731542
Oberwinden,4712,,,48.152529,8.044583
Oberwinter,4713,,,50.6111964,7.20779568
Oberzell,4714,,,47.751727,9.574475
Oberzent-Hetzbach,2753,,,49.594899,8.992856
Oberzent-Kailbach,3081,,,49.539338,9.077482
Oberzent-Schöllenbach,5632,,,49.5659356,9.067626
Ochenbruck,4718,,,49.362839,11.253831
Ochsenfurt,4720,,,49.663043,10.071776
Ochtmersleben,4721,,,52.144442,11.381105
Ochtrup,4722,,,52.201616,7.184036
Ockenheim,7871,,,49.950552,7.965441
Oderin,4726,,,52.074916,13.726923
Oebisfelde,4727,,,52.439275,10.983852
Oederan,4728,,,50.8572216,13.1747907
Oegeln,4729,,,52.1727276,14.2708701
Oehna,4730,,,51.93305,13.048201
Oelde,4731,,,51.829112,8.142599
Oelsnitz (Erzgeb),4732,,,50.734178,12.693933
Oelsnitz (Vogtl),4733,,,50.41323,12.159
Oerlenbach,4734,,,50.143278,10.130921
Oerlinghausen,4735,,,51.978774,8.666016
Oertzenhof,4736,,,53.518083,13.573119
Oestrich-Winkel,4738,,,50.002659,8.0189
Oeventrop,4739,,,51.39202,8.132081
Offenau,4740,,,49.246414,9.165293
Offenbach (Main) Hbf,4742,,,50.099264,8.760743
Offenbach (Main) Ost,4743,,,50.1027107,8.78442362
Offenbach Ledermuseum,7170,,,50.105989,8.750485
Offenbach Marktplatz,7171,,,50.105855,8.763633
Offenbach-Bieber,4744,,,50.0904212,8.80858898
Offenbach-Kaiserlei,7169,,,50.1052457,8.73847067
Offenbach-Waldhof,4831,,,50.081691,8.828938
Offenburg,4745,,,48.476475,7.946723
Offenburg Kreisschulzentrum,8000,,,48.459784,7.955192
Offensen (Kr Northeim),4746,,,51.588886,9.679817
Offingen,4748,,,48.481846,10.376003
Oftersheim,4749,,,49.373505,8.579013
Ohlsdorf,4751,,,53.620873,10.031968
Ohlstadt,4752,,,47.634091,11.218066
Okarben,4755,,,50.252664,8.75335
Oker,4756,,,51.904879,10.478146
Olching,4763,,,48.209995,11.335602
Oldenburg (Holst),4764,,,54.283824,10.882838
Oldenburg (Oldb) Hbf,4765,,,53.144323,8.222713
Oldenburg-Wechloy,8265,,,53.151804,8.178156
Oldenbüttel,4766,,,53.283432,8.810466
Oldentrup,7774,,,52.010279,8.590814
Olpe,4767,,,51.027738,7.841447
Olsberg,4768,,,51.360495,8.484206
Olsbrücken,4769,,,49.538071,7.652759
Olympiastadion,7731,,,52.511166,13.242389
Opladen,4770,,,51.066175,7.008775
Oppenau,4771,,,48.471999,8.159761
Oppenheim,4772,,,49.85756,8.358078
Oppenweiler (Württ),4773,,,48.981518,9.462785
Oppurg,4775,,,50.7061069,11.6511378
Oranienburg,4777,,,52.753653,13.249613
Oranienburger Straße,4778,,,52.52521,13.393052
Orlamünde,4779,,,50.775661,11.544899
Orschweier,4780,,,48.274192,7.790281
Ortrand,4781,,,51.373633,13.764948
Oschatz,4783,,,51.3117403,13.1040555
Oschersleben (Bode),4784,,,52.030726,11.22684
Osdorferstraße,7762,,,52.418841,13.314288
Osnabrück Altstadt,4786,,,52.280935,8.045902
Osnabrück Hbf,4787,,,52.272851,8.061781
Ostbevern,890,,,52.070117,7.809287
Osterburg,4789,,,52.787668,11.760386
Osterburken,4790,,,49.429657,9.422692
Osterhofen (Niederbay),4793,,,48.695474,13.018705
Osterhofen (Oberbay),4794,,,47.687655,11.986881
Osterholz-Scharmbeck,4795,,,53.222776,8.797434
Ostermünchen,4796,,,47.942148,12.041588
Osternienburg,4797,,,51.783518,12.03059
Osterode am Harz Leege,8087,,,51.717059,10.273027
Osterode am Harz Mitte,8086,,,51.726038,10.245443
Osterspai,4800,,,50.245071,7.615074
Osterstedt,4801,,,54.102219,9.575455
Osterwald,4802,,,52.097344,9.636544
Osterweddingen,4803,,,52.049135,11.575921
Ostheim (Kr Hanau),4807,,,50.2191,8.903381
Ostheim (b Butzbach),4806,,,50.4064662,8.67529929
Osthofen,4808,,,49.705423,8.325988
Ostrau,4811,,,51.200294,13.166405
Ostseebad Binz,653,,,54.404819,13.600507
Othmarschen,4817,,,53.559233,9.885967
Ottendorf (b Mittweida),4821,,,50.935117,12.952856
Ottendorf-Okrilla Hp,4822,,,51.1866768,13.8359553
Ottendorf-Okrilla Nord,4823,,,51.1970686,13.8351131
Ottendorf-Okrilla Süd,4824,,,51.1779675,13.8249153
Ottenhofen (Oberbay),4825,,,48.218134,11.879385
Ottenhofen-Bergel,4826,,,49.45579,10.355976
Ottensen,4931,,,53.5595576,9.92694139
Ottensoos,4827,,,49.50775,11.339683
Otterfing,4828,,,47.911387,11.682121
Otterndorf,4829,,,53.805984,8.893989
Ottersberg (Han),4830,,,53.096853,9.13315
Otterwisch,4832,,,51.200328,12.601793
Otting-Weilheim,4834,,,48.880872,10.818935
Ottobrunn,4836,,,48.063692,11.677795
Ottweiler (Saar),4837,,,49.402337,7.166133
Otzberg-Lengfeld,3663,,,49.839453,8.902737
Otze,4838,,,52.487617,10.017114
Ovelgünne,4840,,,52.141807,11.26943
Overath,4841,,,50.93273,7.288817
Owen (Teck),4842,,,48.586996,9.44776
Owschlag,4843,,,54.392595,9.590516
Oy-Mittelberg,4844,,,47.646152,10.458131
Oßmannstedt,4788,,,51.0190867,11.4252984
Paderborn Hbf,4846,,,51.712979,8.740505
Paderborn Kasseler Tor,4847,,,51.716161,8.76126
Paderborn Nord,4848,,,51.72807,8.758954
Paderborn Schloß Neuhaus,4880,,,51.749379,8.720845
Paderborn-Sennelager,5824,,,51.77024,8.713704
Paffendorf,4850,,,50.961691,6.606998
Paindorf,4851,,,48.44268,11.487263
Palzem,4852,,,49.565064,6.371926
Pankofen,4853,,,48.799641,12.899425
Pankow-Heinersdorf,4854,,,52.577963,13.429363
Pansdorf,4855,,,53.981034,10.703056
Papenburg (Ems),4857,,,53.089706,7.386708
Papendorf,4858,,,54.036604,12.137318
Papiermühle (Stadtr),4860,,,50.8853144,11.7901808
Pappenheim,4863,,,48.926405,10.964028
Parchim,4864,,,53.43032,11.831265
Parkentin,4866,,,54.081256,11.978983
Parsberg,4868,,,49.164355,11.723355
Partenstein,4869,,,50.038379,9.52399
Pasewalk,4870,,,53.515353,13.988875
Pasewalk Ost,4871,,,53.50957,14.009312
Passau Hbf,4872,,,48.573632,13.450776
Passow (Uckermark),4874,,,53.148702,14.10137
Paulinenaue,4876,,,52.675892,12.71327
Paulinzella,4877,,,50.701106,11.10596
Pechbrunn,4879,,,49.969536,12.165956
Pegau,4881,,,51.165966,12.241046
Pegnitz,4883,,,49.7587084,11.5475965
Peine,4885,,,52.318942,10.232145
Peiting Nord,4890,,,47.801565,10.92667
Peiting Ost,4891,,,47.792955,10.936692
Peitz Ost,4893,,,51.843979,14.449422
Peiß,4886,,,47.960102,11.776595
Peißen,4887,,,51.500814,12.059642
Peißenberg,4888,,,47.797496,11.060279
Peißenberg Nord,4889,,,47.81568,11.077304
Penzberg,4896,,,47.749249,11.371875
Perkam,4897,,,48.857554,12.437388
Perl,4898,,,49.473163,6.369321
Perleberg,4899,,,53.071255,11.852322
Petergrube,4900,,,51.098402,12.503348
Petersaurach,4901,,,49.303656,10.745433
Petersaurach Nord,8193,,,49.318401,10.739097
Petershagen (Uckermark),4904,,,53.239977,14.252349
Petershagen Nord,4905,,,52.528904,13.789381
Petershagen-Lahde,7662,,,52.368032,9.009813
Petershain,4906,,,51.316536,14.751237
Petershausen (Oberbay),4907,,,48.41345,11.469881
Petersroda,4908,,,51.569958,12.2853488
Pfaffenhausen,4912,,,48.117794,10.451825
Pfaffenhofen (Ilm),4913,,,48.522433,11.511884
Pfalzel,4916,,,49.780319,6.68302
Pflaumloch,4920,,,48.84903,10.436925
Pforzheim Hbf,4922,,,48.894152,8.703099
Pforzheim-Weißenstein,7889,,,48.865147,8.676449
Pfreimd,4925,,,49.485791,12.167453
Pfronten-Ried,4927,,,47.583591,10.561026
Pfronten-Steinach,4928,,,47.566111,10.574572
Pfronten-Weißbach,4929,,,47.595701,10.557736
Pfungstadt,8264,,,49.806223,8.607033
Philippsburg (Baden),4930,,,49.231621,8.454023
Philippsheim,4932,,,49.953435,6.625693
Pichelsberg,7732,,,52.510393,13.227134
Piding,4933,,,47.759543,12.91153
Pillgram,4934,,,52.336898,14.398532
Pinneberg,4935,,,53.655179,9.797608
Pinnow (Uckermark),4936,,,53.065342,14.088742
Pinzberg,4938,,,49.698809,11.097096
